buoy,date,depth,temperature,salinity,sigma_t
M01,2007-02-01,996921e31,8.5896640625,34.50703780357143,26.797129404017856
M01,2007-03-01,1,4.562210752688172,32.9121979422043,26.06522242674731
M01,2007-03-01,996921e31,8.540461491935483,34.47864329435484,26.78248118951613
M01,2007-04-01,1,4.014151041666667,32.38272777708333,25.701600844444446
M01,2007-04-01,996921e31,8.29751263888889,34.384182117361114,26.745488613194443
M01,2007-05-01,1,6.9155510176390775,32.07847713093623,25.122951746268658
M01,2007-05-01,996921e31,7.459357598371778,34.27170615671642,26.78010253256445
M01,2007-06-01,1,10.689224097222223,32.042826866666665,24.512659859027778
M01,2007-06-01,996921e31,7.053361458333334,34.20163634861111,26.78269247638889
M01,2007-07-01,1,15.632007190860215,31.9341764327957,23.463511322580644
M01,2007-07-01,996921e31,6.999981262592343,34.18598743250504,26.777739991269307
M01,2007-08-01,1,16.546839650537635,31.90101799327957,23.238579924059138
M01,2007-08-01,996921e31,6.90595067204301,34.21769537701613,26.815602913306453
M01,2007-09-01,1,14.587810508002784,32.27850688517745,23.96140695755045
M01,2007-09-01,996921e31,6.968703690807799,34.22125104038997,26.809808665041782
M01,2007-10-01,1,12.944319758064516,32.5952749469086,24.532327781586023
M01,2007-10-01,996921e31,7.007339784946237,34.21485599798387,26.799473538978496
M01,2007-11-01,1,9.048289791666667,32.849501734027776,25.425170938194444
M01,2007-11-01,996921e31,7.016095694444444,34.21065402083333,26.79496298125
M01,2007-12-01,1,6.643650977747808,33.07837571274444,25.950804350640592
M01,2007-12-01,996921e31,7.170328792987188,34.24575384895482,26.80116635333783
M01,2008-01-01,1,5.655239784946237,33.14930178696237,26.131113171370966
M01,2008-01-01,996921e31,7.196284543010752,34.245354246639785,26.797287599462365
M01,2008-02-01,1,4.206147413793103,32.70087307758621,25.936398600574712
M01,2008-02-01,996921e31,7.147350718390805,34.20659293678161,26.77360216020115
M01,2008-03-01,1,4.010250873655914,32.66387016465054,25.927079176747313
M01,2008-03-01,996921e31,7.210255443548387,34.201968282258065,26.761143856182795
M01,2008-04-01,1,5.235557083333333,32.474240951388886,25.639822696527776
M01,2008-04-01,996921e31,7.053831388888889,34.13842568194445,26.732798950694445
M01,2008-05-01,1,7.774261559139785,32.45741666196236,25.305326973790322
M01,2008-05-01,996921e31,6.929854099462365,34.12246557594086,26.737313510080646
M01,2008-06-01,1,12.361129722222222,31.92578593611111,24.11870096111111
M01,2008-06-01,996921e31,6.918986805555556,34.10883107222222,26.72805587152778
M01,2008-07-01,1,15.67178440860215,32.09965010685484,23.579855840725806
M01,2008-07-01,996921e31,6.779863911290323,34.05081720564516,26.701162356854837
M01,2008-08-01,1,17.291635819892473,32.076557791666666,23.198177477150537
M01,2008-08-01,996921e31,6.7820934811827955,34.04180830913978,26.693713364919354
